senderDFSP,senderName,senderUserNumber,senderAccountId,senderRoleType,receiverDFSP,receiverName,receiverUserNumber,receiverAccountId,receiverRoleType
dfsp174,cust170519-8-664,PT170519-8-664,74550966,customer,dfsp173,cust170519-8-663,PT170519-8-663,34233244,customer
dfsp175,cust170519-8-665,PT170519-8-665,74550967,customer,dfsp174,cust170519-8-664,PT170519-8-664,34233245,customer
dfsp176,cust170519-8-666,PT170519-8-666,74550968,customer,dfsp175,cust170519-8-665,PT170519-8-665,34233246,customer
dfsp177,cust170519-8-667,PT170519-8-667,74550969,customer,dfsp176,cust170519-8-666,PT170519-8-666,34233247,customer
dfsp178,cust170519-8-668,PT170519-8-668,74550970,customer,dfsp177,cust170519-8-667,PT170519-8-667,34233248,customer
dfsp179,cust170519-8-669,PT170519-8-669,74550971,customer,dfsp178,cust170519-8-668,PT170519-8-668,34233249,customer
dfsp180,cust170519-8-670,PT170519-8-670,74550972,customer,dfsp179,cust170519-8-669,PT170519-8-669,34233250,customer
dfsp181,cust170519-8-671,PT170519-8-671,74550973,customer,dfsp180,cust170519-8-670,PT170519-8-670,34233251,customer
dfsp182,cust170519-8-672,PT170519-8-672,74550974,customer,dfsp181,cust170519-8-671,PT170519-8-671,34233252,customer
dfsp183,cust170519-8-673,PT170519-8-673,74550975,customer,dfsp182,cust170519-8-672,PT170519-8-672,34233253,customer
dfsp184,cust170519-8-674,PT170519-8-674,74550976,customer,dfsp183,cust170519-8-673,PT170519-8-673,34233254,customer
dfsp185,cust170519-8-675,PT170519-8-675,74550977,customer,dfsp184,cust170519-8-674,PT170519-8-674,34233255,customer
dfsp186,cust170519-8-676,PT170519-8-676,74550978,customer,dfsp185,cust170519-8-675,PT170519-8-675,34233256,customer
dfsp187,cust170519-8-677,PT170519-8-677,74550979,customer,dfsp186,cust170519-8-676,PT170519-8-676,34233257,customer
dfsp188,cust170519-8-678,PT170519-8-678,74550980,customer,dfsp187,cust170519-8-677,PT170519-8-677,34233258,customer
dfsp189,cust170519-8-679,PT170519-8-679,74550981,customer,dfsp188,cust170519-8-678,PT170519-8-678,34233259,customer
dfsp190,cust170519-8-680,PT170519-8-680,74550982,customer,dfsp189,cust170519-8-679,PT170519-8-679,34233260,customer
dfsp191,cust170519-8-681,PT170519-8-681,74550983,customer,dfsp190,cust170519-8-680,PT170519-8-680,34233261,customer
dfsp192,cust170519-8-682,PT170519-8-682,74550984,customer,dfsp191,cust170519-8-681,PT170519-8-681,34233262,customer
dfsp193,cust170519-8-683,PT170519-8-683,74550985,customer,dfsp192,cust170519-8-682,PT170519-8-682,34233263,customer
dfsp194,cust170519-8-684,PT170519-8-684,74550986,customer,dfsp193,cust170519-8-683,PT170519-8-683,34233264,customer
dfsp195,cust170519-8-685,PT170519-8-685,74550987,customer,dfsp194,cust170519-8-684,PT170519-8-684,34233265,customer
dfsp196,cust170519-8-686,PT170519-8-686,74550988,customer,dfsp195,cust170519-8-685,PT170519-8-685,34233266,customer
dfsp197,cust170519-8-687,PT170519-8-687,74550989,customer,dfsp196,cust170519-8-686,PT170519-8-686,34233267,customer
dfsp198,cust170519-8-688,PT170519-8-688,74550990,customer,dfsp197,cust170519-8-687,PT170519-8-687,34233268,customer
dfsp199,cust170519-8-689,PT170519-8-689,74550991,customer,dfsp198,cust170519-8-688,PT170519-8-688,34233269,customer
dfsp200,cust170519-8-690,PT170519-8-690,74550992,customer,dfsp199,cust170519-8-689,PT170519-8-689,34233270,customer
dfsp201,cust170519-8-691,PT170519-8-691,74550993,customer,dfsp200,cust170519-8-690,PT170519-8-690,34233271,customer
dfsp202,cust170519-8-692,PT170519-8-692,74550994,customer,dfsp201,cust170519-8-691,PT170519-8-691,34233272,customer
dfsp203,cust170519-8-693,PT170519-8-693,74550995,customer,dfsp202,cust170519-8-692,PT170519-8-692,34233273,customer
dfsp204,cust170519-8-694,PT170519-8-694,74550996,customer,dfsp203,cust170519-8-693,PT170519-8-693,34233274,customer
dfsp205,cust170519-8-695,PT170519-8-695,74550997,customer,dfsp204,cust170519-8-694,PT170519-8-694,34233275,customer
dfsp206,cust170519-8-696,PT170519-8-696,74550998,customer,dfsp205,cust170519-8-695,PT170519-8-695,34233276,customer
dfsp207,cust170519-8-697,PT170519-8-697,74550999,customer,dfsp206,cust170519-8-696,PT170519-8-696,34233277,customer
dfsp208,cust170519-8-698,PT170519-8-698,74551000,customer,dfsp207,cust170519-8-697,PT170519-8-697,34233278,customer
dfsp209,cust170519-8-699,PT170519-8-699,74551001,customer,dfsp208,cust170519-8-698,PT170519-8-698,34233279,customer
dfsp210,cust170519-8-700,PT170519-8-700,74551002,customer,dfsp209,cust170519-8-699,PT170519-8-699,34233280,customer
dfsp211,cust170519-8-701,PT170519-8-701,74551003,customer,dfsp210,cust170519-8-700,PT170519-8-700,34233281,customer
dfsp212,cust170519-8-702,PT170519-8-702,74551004,customer,dfsp211,cust170519-8-701,PT170519-8-701,34233282,customer
dfsp213,cust170519-8-703,PT170519-8-703,74551005,customer,dfsp212,cust170519-8-702,PT170519-8-702,34233283,customer
dfsp214,cust170519-8-704,PT170519-8-704,74551006,customer,dfsp213,cust170519-8-703,PT170519-8-703,34233284,customer
dfsp215,cust170519-8-705,PT170519-8-705,74551007,customer,dfsp214,cust170519-8-704,PT170519-8-704,34233285,customer
dfsp216,cust170519-8-706,PT170519-8-706,74551008,customer,dfsp215,cust170519-8-705,PT170519-8-705,34233286,customer
dfsp217,cust170519-8-707,PT170519-8-707,74551009,customer,dfsp216,cust170519-8-706,PT170519-8-706,34233287,customer
dfsp218,cust170519-8-708,PT170519-8-708,74551010,customer,dfsp217,cust170519-8-707,PT170519-8-707,34233288,customer
dfsp219,cust170519-8-709,PT170519-8-709,74551011,customer,dfsp218,cust170519-8-708,PT170519-8-708,34233289,customer
dfsp220,cust170519-8-710,PT170519-8-710,74551012,customer,dfsp219,cust170519-8-709,PT170519-8-709,34233290,customer
dfsp221,cust170519-8-711,PT170519-8-711,74551013,customer,dfsp220,cust170519-8-710,PT170519-8-710,34233291,customer
dfsp222,cust170519-8-712,PT170519-8-712,74551014,customer,dfsp221,cust170519-8-711,PT170519-8-711,34233292,customer
dfsp223,cust170519-8-713,PT170519-8-713,74551015,customer,dfsp222,cust170519-8-712,PT170519-8-712,34233293,customer
dfsp224,cust170519-8-714,PT170519-8-714,74551016,customer,dfsp223,cust170519-8-713,PT170519-8-713,34233294,customer
dfsp225,cust170519-8-715,PT170519-8-715,74551017,customer,dfsp224,cust170519-8-714,PT170519-8-714,34233295,customer
dfsp226,cust170519-8-716,PT170519-8-716,74551018,customer,dfsp225,cust170519-8-715,PT170519-8-715,34233296,customer
dfsp227,cust170519-8-717,PT170519-8-717,74551019,customer,dfsp226,cust170519-8-716,PT170519-8-716,34233297,customer
dfsp228,cust170519-8-718,PT170519-8-718,74551020,customer,dfsp227,cust170519-8-717,PT170519-8-717,34233298,customer
dfsp229,cust170519-8-719,PT170519-8-719,74551021,customer,dfsp228,cust170519-8-718,PT170519-8-718,34233299,customer
dfsp230,cust170519-8-720,PT170519-8-720,74551022,customer,dfsp229,cust170519-8-719,PT170519-8-719,34233300,customer
dfsp231,cust170519-8-721,PT170519-8-721,74551023,customer,dfsp230,cust170519-8-720,PT170519-8-720,34233301,customer
dfsp232,cust170519-8-722,PT170519-8-722,74551024,customer,dfsp231,cust170519-8-721,PT170519-8-721,34233302,customer
dfsp233,cust170519-8-723,PT170519-8-723,74551025,customer,dfsp232,cust170519-8-722,PT170519-8-722,34233303,customer
dfsp234,cust170519-8-724,PT170519-8-724,74551026,customer,dfsp233,cust170519-8-723,PT170519-8-723,34233304,customer
dfsp235,cust170519-8-725,PT170519-8-725,74551027,customer,dfsp234,cust170519-8-724,PT170519-8-724,34233305,customer
dfsp236,cust170519-8-726,PT170519-8-726,74551028,customer,dfsp235,cust170519-8-725,PT170519-8-725,34233306,customer
dfsp237,cust170519-8-727,PT170519-8-727,74551029,customer,dfsp236,cust170519-8-726,PT170519-8-726,34233307,customer
dfsp238,cust170519-8-728,PT170519-8-728,74551030,customer,dfsp237,cust170519-8-727,PT170519-8-727,34233308,customer
dfsp239,cust170519-8-729,PT170519-8-729,74551031,customer,dfsp238,cust170519-8-728,PT170519-8-728,34233309,customer
dfsp240,cust170519-8-730,PT170519-8-730,74551032,customer,dfsp239,cust170519-8-729,PT170519-8-729,34233310,customer
dfsp241,cust170519-8-731,PT170519-8-731,74551033,customer,dfsp240,cust170519-8-730,PT170519-8-730,34233311,customer
dfsp242,cust170519-8-732,PT170519-8-732,74551034,customer,dfsp241,cust170519-8-731,PT170519-8-731,34233312,customer
dfsp243,cust170519-8-733,PT170519-8-733,74551035,customer,dfsp242,cust170519-8-732,PT170519-8-732,34233313,customer
dfsp244,cust170519-8-734,PT170519-8-734,74551036,customer,dfsp243,cust170519-8-733,PT170519-8-733,34233314,customer
dfsp245,cust170519-8-735,PT170519-8-735,74551037,customer,dfsp244,cust170519-8-734,PT170519-8-734,34233315,customer
dfsp246,cust170519-8-736,PT170519-8-736,74551038,customer,dfsp245,cust170519-8-735,PT170519-8-735,34233316,customer
dfsp247,cust170519-8-737,PT170519-8-737,74551039,customer,dfsp246,cust170519-8-736,PT170519-8-736,34233317,customer
dfsp248,cust170519-8-738,PT170519-8-738,74551040,customer,dfsp247,cust170519-8-737,PT170519-8-737,34233318,customer
dfsp249,cust170519-8-739,PT170519-8-739,74551041,customer,dfsp248,cust170519-8-738,PT170519-8-738,34233319,customer
dfsp250,cust170519-8-740,PT170519-8-740,74551042,customer,dfsp249,cust170519-8-739,PT170519-8-739,34233320,customer
dfsp251,cust170519-8-741,PT170519-8-741,74551043,customer,dfsp250,cust170519-8-740,PT170519-8-740,34233321,customer
dfsp252,cust170519-8-742,PT170519-8-742,74551044,customer,dfsp251,cust170519-8-741,PT170519-8-741,34233322,customer
dfsp253,cust170519-8-743,PT170519-8-743,74551045,customer,dfsp252,cust170519-8-742,PT170519-8-742,34233323,customer
dfsp254,cust170519-8-744,PT170519-8-744,74551046,customer,dfsp253,cust170519-8-743,PT170519-8-743,34233324,customer
dfsp255,cust170519-8-745,PT170519-8-745,74551047,customer,dfsp254,cust170519-8-744,PT170519-8-744,34233325,customer
dfsp256,cust170519-8-746,PT170519-8-746,74551048,customer,dfsp255,cust170519-8-745,PT170519-8-745,34233326,customer
dfsp257,cust170519-8-747,PT170519-8-747,74551049,customer,dfsp256,cust170519-8-746,PT170519-8-746,34233327,customer
dfsp258,cust170519-8-748,PT170519-8-748,74551050,customer,dfsp257,cust170519-8-747,PT170519-8-747,34233328,customer
dfsp259,cust170519-8-749,PT170519-8-749,74551051,customer,dfsp258,cust170519-8-748,PT170519-8-748,34233329,customer
dfsp260,cust170519-8-750,PT170519-8-750,74551052,customer,dfsp259,cust170519-8-749,PT170519-8-749,34233330,customer
dfsp261,cust170519-8-751,PT170519-8-751,74551053,customer,dfsp260,cust170519-8-750,PT170519-8-750,34233331,customer
dfsp262,cust170519-8-752,PT170519-8-752,74551054,customer,dfsp261,cust170519-8-751,PT170519-8-751,34233332,customer
dfsp263,cust170519-8-753,PT170519-8-753,74551055,customer,dfsp262,cust170519-8-752,PT170519-8-752,34233333,customer
dfsp264,cust170519-8-754,PT170519-8-754,74551056,customer,dfsp263,cust170519-8-753,PT170519-8-753,34233334,customer
dfsp265,cust170519-8-755,PT170519-8-755,74551057,customer,dfsp264,cust170519-8-754,PT170519-8-754,34233335,customer
dfsp266,cust170519-8-756,PT170519-8-756,74551058,customer,dfsp265,cust170519-8-755,PT170519-8-755,34233336,customer
dfsp267,cust170519-8-757,PT170519-8-757,74551059,customer,dfsp266,cust170519-8-756,PT170519-8-756,34233337,customer
dfsp268,cust170519-8-758,PT170519-8-758,74551060,customer,dfsp267,cust170519-8-757,PT170519-8-757,34233338,customer
dfsp269,cust170519-8-759,PT170519-8-759,74551061,customer,dfsp268,cust170519-8-758,PT170519-8-758,34233339,customer
dfsp270,cust170519-8-760,PT170519-8-760,74551062,customer,dfsp269,cust170519-8-759,PT170519-8-759,34233340,customer
dfsp271,cust170519-8-761,PT170519-8-761,74551063,customer,dfsp270,cust170519-8-760,PT170519-8-760,34233341,customer
dfsp272,cust170519-8-762,PT170519-8-762,74551064,customer,dfsp271,cust170519-8-761,PT170519-8-761,34233342,customer
dfsp273,cust170519-8-763,PT170519-8-763,74551065,customer,dfsp272,cust170519-8-762,PT170519-8-762,34233343,customer
dfsp274,cust170519-8-764,PT170519-8-764,74551066,customer,dfsp273,cust170519-8-763,PT170519-8-763,34233344,customer
dfsp275,cust170519-8-765,PT170519-8-765,74551067,customer,dfsp274,cust170519-8-764,PT170519-8-764,34233345,customer
dfsp276,cust170519-8-766,PT170519-8-766,74551068,customer,dfsp275,cust170519-8-765,PT170519-8-765,34233346,customer
dfsp277,cust170519-8-767,PT170519-8-767,74551069,customer,dfsp276,cust170519-8-766,PT170519-8-766,34233347,customer
dfsp278,cust170519-8-768,PT170519-8-768,74551070,customer,dfsp277,cust170519-8-767,PT170519-8-767,34233348,customer
dfsp279,cust170519-8-769,PT170519-8-769,74551071,customer,dfsp278,cust170519-8-768,PT170519-8-768,34233349,customer
dfsp280,cust170519-8-770,PT170519-8-770,74551072,customer,dfsp279,cust170519-8-769,PT170519-8-769,34233350,customer
dfsp281,cust170519-8-771,PT170519-8-771,74551073,customer,dfsp280,cust170519-8-770,PT170519-8-770,34233351,customer
dfsp282,cust170519-8-772,PT170519-8-772,74551074,customer,dfsp281,cust170519-8-771,PT170519-8-771,34233352,customer
dfsp283,cust170519-8-773,PT170519-8-773,74551075,customer,dfsp282,cust170519-8-772,PT170519-8-772,34233353,customer
dfsp284,cust170519-8-774,PT170519-8-774,74551076,customer,dfsp283,cust170519-8-773,PT170519-8-773,34233354,customer
dfsp285,cust170519-8-775,PT170519-8-775,74551077,customer,dfsp284,cust170519-8-774,PT170519-8-774,34233355,customer
dfsp286,cust170519-8-776,PT170519-8-776,74551078,customer,dfsp285,cust170519-8-775,PT170519-8-775,34233356,customer
dfsp287,cust170519-8-777,PT170519-8-777,74551079,customer,dfsp286,cust170519-8-776,PT170519-8-776,34233357,customer
dfsp288,cust170519-8-778,PT170519-8-778,74551080,customer,dfsp287,cust170519-8-777,PT170519-8-777,34233358,customer
dfsp289,cust170519-8-779,PT170519-8-779,74551081,customer,dfsp288,cust170519-8-778,PT170519-8-778,34233359,customer
dfsp290,cust170519-8-780,PT170519-8-780,74551082,customer,dfsp289,cust170519-8-779,PT170519-8-779,34233360,customer
dfsp291,cust170519-8-781,PT170519-8-781,74551083,customer,dfsp290,cust170519-8-780,PT170519-8-780,34233361,customer
dfsp292,cust170519-8-782,PT170519-8-782,74551084,customer,dfsp291,cust170519-8-781,PT170519-8-781,34233362,customer
dfsp293,cust170519-8-783,PT170519-8-783,74551085,customer,dfsp292,cust170519-8-782,PT170519-8-782,34233363,customer
dfsp294,cust170519-8-784,PT170519-8-784,74551086,customer,dfsp293,cust170519-8-783,PT170519-8-783,34233364,customer
dfsp295,cust170519-8-785,PT170519-8-785,74551087,customer,dfsp294,cust170519-8-784,PT170519-8-784,34233365,customer
dfsp296,cust170519-8-786,PT170519-8-786,74551088,customer,dfsp295,cust170519-8-785,PT170519-8-785,34233366,customer
dfsp297,cust170519-8-787,PT170519-8-787,74551089,customer,dfsp296,cust170519-8-786,PT170519-8-786,34233367,customer
dfsp298,cust170519-8-788,PT170519-8-788,74551090,customer,dfsp297,cust170519-8-787,PT170519-8-787,34233368,customer
dfsp299,cust170519-8-789,PT170519-8-789,74551091,customer,dfsp298,cust170519-8-788,PT170519-8-788,34233369,customer
dfsp300,cust170519-8-790,PT170519-8-790,74551092,customer,dfsp299,cust170519-8-789,PT170519-8-789,34233370,customer
dfsp301,cust170519-8-791,PT170519-8-791,74551093,customer,dfsp300,cust170519-8-790,PT170519-8-790,34233371,customer
dfsp302,cust170519-8-792,PT170519-8-792,74551094,customer,dfsp301,cust170519-8-791,PT170519-8-791,34233372,customer
dfsp303,cust170519-8-793,PT170519-8-793,74551095,customer,dfsp302,cust170519-8-792,PT170519-8-792,34233373,customer
dfsp304,cust170519-8-794,PT170519-8-794,74551096,customer,dfsp303,cust170519-8-793,PT170519-8-793,34233374,customer
dfsp305,cust170519-8-795,PT170519-8-795,74551097,customer,dfsp304,cust170519-8-794,PT170519-8-794,34233375,customer
dfsp306,cust170519-8-796,PT170519-8-796,74551098,customer,dfsp305,cust170519-8-795,PT170519-8-795,34233376,customer
dfsp307,cust170519-8-797,PT170519-8-797,74551099,customer,dfsp306,cust170519-8-796,PT170519-8-796,34233377,customer
dfsp308,cust170519-8-798,PT170519-8-798,74551100,customer,dfsp307,cust170519-8-797,PT170519-8-797,34233378,customer
dfsp309,cust170519-8-799,PT170519-8-799,74551101,customer,dfsp308,cust170519-8-798,PT170519-8-798,34233379,customer
dfsp310,cust170519-8-800,PT170519-8-800,74551102,customer,dfsp309,cust170519-8-799,PT170519-8-799,34233380,customer
dfsp311,cust170519-8-801,PT170519-8-801,74551103,customer,dfsp310,cust170519-8-800,PT170519-8-800,34233381,customer
dfsp312,cust170519-8-802,PT170519-8-802,74551104,customer,dfsp311,cust170519-8-801,PT170519-8-801,34233382,customer
dfsp313,cust170519-8-803,PT170519-8-803,74551105,customer,dfsp312,cust170519-8-802,PT170519-8-802,34233383,customer
dfsp314,cust170519-8-804,PT170519-8-804,74551106,customer,dfsp313,cust170519-8-803,PT170519-8-803,34233384,customer
dfsp315,cust170519-8-805,PT170519-8-805,74551107,customer,dfsp314,cust170519-8-804,PT170519-8-804,34233385,customer
dfsp316,cust170519-8-806,PT170519-8-806,74551108,customer,dfsp315,cust170519-8-805,PT170519-8-805,34233386,customer
dfsp317,cust170519-8-807,PT170519-8-807,74551109,customer,dfsp316,cust170519-8-806,PT170519-8-806,34233387,customer
dfsp318,cust170519-8-808,PT170519-8-808,74551110,customer,dfsp317,cust170519-8-807,PT170519-8-807,34233388,customer
dfsp319,cust170519-8-809,PT170519-8-809,74551111,customer,dfsp318,cust170519-8-808,PT170519-8-808,34233389,customer
dfsp320,cust170519-8-810,PT170519-8-810,74551112,customer,dfsp319,cust170519-8-809,PT170519-8-809,34233390,customer
dfsp321,cust170519-8-811,PT170519-8-811,74551113,customer,dfsp320,cust170519-8-810,PT170519-8-810,34233391,customer
dfsp322,cust170519-8-812,PT170519-8-812,74551114,customer,dfsp321,cust170519-8-811,PT170519-8-811,34233392,customer
dfsp323,cust170519-8-813,PT170519-8-813,74551115,customer,dfsp322,cust170519-8-812,PT170519-8-812,34233393,customer
dfsp324,cust170519-8-814,PT170519-8-814,74551116,customer,dfsp323,cust170519-8-813,PT170519-8-813,34233394,customer
dfsp325,cust170519-8-815,PT170519-8-815,74551117,customer,dfsp324,cust170519-8-814,PT170519-8-814,34233395,customer
dfsp326,cust170519-8-816,PT170519-8-816,74551118,customer,dfsp325,cust170519-8-815,PT170519-8-815,34233396,customer
dfsp327,cust170519-8-817,PT170519-8-817,74551119,customer,dfsp326,cust170519-8-816,PT170519-8-816,34233397,customer
dfsp328,cust170519-8-818,PT170519-8-818,74551120,customer,dfsp327,cust170519-8-817,PT170519-8-817,34233398,customer
dfsp329,cust170519-8-819,PT170519-8-819,74551121,customer,dfsp328,cust170519-8-818,PT170519-8-818,34233399,customer
dfsp330,cust170519-8-820,PT170519-8-820,74551122,customer,dfsp329,cust170519-8-819,PT170519-8-819,34233400,customer
dfsp331,cust170519-8-821,PT170519-8-821,74551123,customer,dfsp330,cust170519-8-820,PT170519-8-820,34233401,customer
dfsp332,cust170519-8-822,PT170519-8-822,74551124,customer,dfsp331,cust170519-8-821,PT170519-8-821,34233402,customer
dfsp333,cust170519-8-823,PT170519-8-823,74551125,customer,dfsp332,cust170519-8-822,PT170519-8-822,34233403,customer
dfsp334,cust170519-8-824,PT170519-8-824,74551126,customer,dfsp333,cust170519-8-823,PT170519-8-823,34233404,customer
dfsp335,cust170519-8-825,PT170519-8-825,74551127,customer,dfsp334,cust170519-8-824,PT170519-8-824,34233405,customer
dfsp336,cust170519-8-826,PT170519-8-826,74551128,customer,dfsp335,cust170519-8-825,PT170519-8-825,34233406,customer
dfsp337,cust170519-8-827,PT170519-8-827,74551129,customer,dfsp336,cust170519-8-826,PT170519-8-826,34233407,customer
dfsp338,cust170519-8-828,PT170519-8-828,74551130,customer,dfsp337,cust170519-8-827,PT170519-8-827,34233408,customer
dfsp339,cust170519-8-829,PT170519-8-829,74551131,customer,dfsp338,cust170519-8-828,PT170519-8-828,34233409,customer
dfsp340,cust170519-8-830,PT170519-8-830,74551132,customer,dfsp339,cust170519-8-829,PT170519-8-829,34233410,customer
dfsp341,cust170519-8-831,PT170519-8-831,74551133,customer,dfsp340,cust170519-8-830,PT170519-8-830,34233411,customer
dfsp342,cust170519-8-832,PT170519-8-832,74551134,customer,dfsp341,cust170519-8-831,PT170519-8-831,34233412,customer
dfsp343,cust170519-8-833,PT170519-8-833,74551135,customer,dfsp342,cust170519-8-832,PT170519-8-832,34233413,customer
dfsp344,cust170519-8-834,PT170519-8-834,74551136,customer,dfsp343,cust170519-8-833,PT170519-8-833,34233414,customer
dfsp345,cust170519-8-835,PT170519-8-835,74551137,customer,dfsp344,cust170519-8-834,PT170519-8-834,34233415,customer
dfsp346,cust170519-8-836,PT170519-8-836,74551138,customer,dfsp345,cust170519-8-835,PT170519-8-835,34233416,customer
dfsp347,cust170519-8-837,PT170519-8-837,74551139,customer,dfsp346,cust170519-8-836,PT170519-8-836,34233417,customer
dfsp348,cust170519-8-838,PT170519-8-838,74551140,customer,dfsp347,cust170519-8-837,PT170519-8-837,34233418,customer
dfsp349,cust170519-8-839,PT170519-8-839,74551141,customer,dfsp348,cust170519-8-838,PT170519-8-838,34233419,customer
dfsp350,cust170519-8-840,PT170519-8-840,74551142,customer,dfsp349,cust170519-8-839,PT170519-8-839,34233420,customer
dfsp351,cust170519-8-841,PT170519-8-841,74551143,customer,dfsp350,cust170519-8-840,PT170519-8-840,34233421,customer
dfsp352,cust170519-8-842,PT170519-8-842,74551144,customer,dfsp351,cust170519-8-841,PT170519-8-841,34233422,customer
dfsp353,cust170519-8-843,PT170519-8-843,74551145,customer,dfsp352,cust170519-8-842,PT170519-8-842,34233423,customer
dfsp354,cust170519-8-844,PT170519-8-844,74551146,customer,dfsp353,cust170519-8-843,PT170519-8-843,34233424,customer
dfsp355,cust170519-8-845,PT170519-8-845,74551147,customer,dfsp354,cust170519-8-844,PT170519-8-844,34233425,customer
dfsp356,cust170519-8-846,PT170519-8-846,74551148,customer,dfsp355,cust170519-8-845,PT170519-8-845,34233426,customer
dfsp357,cust170519-8-847,PT170519-8-847,74551149,customer,dfsp356,cust170519-8-846,PT170519-8-846,34233427,customer
dfsp358,cust170519-8-848,PT170519-8-848,74551150,customer,dfsp357,cust170519-8-847,PT170519-8-847,34233428,customer
dfsp359,cust170519-8-849,PT170519-8-849,74551151,customer,dfsp358,cust170519-8-848,PT170519-8-848,34233429,customer
dfsp360,cust170519-8-850,PT170519-8-850,74551152,customer,dfsp359,cust170519-8-849,PT170519-8-849,34233430,customer
dfsp361,cust170519-8-851,PT170519-8-851,74551153,customer,dfsp360,cust170519-8-850,PT170519-8-850,34233431,customer
dfsp362,cust170519-8-852,PT170519-8-852,74551154,customer,dfsp361,cust170519-8-851,PT170519-8-851,34233432,customer
dfsp363,cust170519-8-853,PT170519-8-853,74551155,customer,dfsp362,cust170519-8-852,PT170519-8-852,34233433,customer
dfsp364,cust170519-8-854,PT170519-8-854,74551156,customer,dfsp363,cust170519-8-853,PT170519-8-853,34233434,customer
dfsp365,cust170519-8-855,PT170519-8-855,74551157,customer,dfsp364,cust170519-8-854,PT170519-8-854,34233435,customer
dfsp366,cust170519-8-856,PT170519-8-856,74551158,customer,dfsp365,cust170519-8-855,PT170519-8-855,34233436,customer
dfsp367,cust170519-8-857,PT170519-8-857,74551159,customer,dfsp366,cust170519-8-856,PT170519-8-856,34233437,customer
dfsp368,cust170519-8-858,PT170519-8-858,74551160,customer,dfsp367,cust170519-8-857,PT170519-8-857,34233438,customer
dfsp369,cust170519-8-859,PT170519-8-859,74551161,customer,dfsp368,cust170519-8-858,PT170519-8-858,34233439,customer
dfsp370,cust170519-8-860,PT170519-8-860,74551162,customer,dfsp369,cust170519-8-859,PT170519-8-859,34233440,customer
dfsp371,cust170519-8-861,PT170519-8-861,74551163,customer,dfsp370,cust170519-8-860,PT170519-8-860,34233441,customer
dfsp372,cust170519-8-862,PT170519-8-862,74551164,customer,dfsp371,cust170519-8-861,PT170519-8-861,34233442,customer
dfsp373,cust170519-8-863,PT170519-8-863,74551165,customer,dfsp372,cust170519-8-862,PT170519-8-862,34233443,customer
dfsp374,cust170519-8-864,PT170519-8-864,74551166,customer,dfsp373,cust170519-8-863,PT170519-8-863,34233444,customer
dfsp375,cust170519-8-865,PT170519-8-865,74551167,customer,dfsp374,cust170519-8-864,PT170519-8-864,34233445,customer
dfsp376,cust170519-8-866,PT170519-8-866,74551168,customer,dfsp375,cust170519-8-865,PT170519-8-865,34233446,customer
dfsp377,cust170519-8-867,PT170519-8-867,74551169,customer,dfsp376,cust170519-8-866,PT170519-8-866,34233447,customer
dfsp378,cust170519-8-868,PT170519-8-868,74551170,customer,dfsp377,cust170519-8-867,PT170519-8-867,34233448,customer
dfsp379,cust170519-8-869,PT170519-8-869,74551171,customer,dfsp378,cust170519-8-868,PT170519-8-868,34233449,customer
dfsp380,cust170519-8-870,PT170519-8-870,74551172,customer,dfsp379,cust170519-8-869,PT170519-8-869,34233450,customer
dfsp381,cust170519-8-871,PT170519-8-871,74551173,customer,dfsp380,cust170519-8-870,PT170519-8-870,34233451,customer
dfsp382,cust170519-8-872,PT170519-8-872,74551174,customer,dfsp381,cust170519-8-871,PT170519-8-871,34233452,customer
dfsp383,cust170519-8-873,PT170519-8-873,74551175,customer,dfsp382,cust170519-8-872,PT170519-8-872,34233453,customer
dfsp384,cust170519-8-874,PT170519-8-874,74551176,customer,dfsp383,cust170519-8-873,PT170519-8-873,34233454,customer
dfsp385,cust170519-8-875,PT170519-8-875,74551177,customer,dfsp384,cust170519-8-874,PT170519-8-874,34233455,customer
dfsp386,cust170519-8-876,PT170519-8-876,74551178,customer,dfsp385,cust170519-8-875,PT170519-8-875,34233456,customer
dfsp387,cust170519-8-877,PT170519-8-877,74551179,customer,dfsp386,cust170519-8-876,PT170519-8-876,34233457,customer
dfsp388,cust170519-8-878,PT170519-8-878,74551180,customer,dfsp387,cust170519-8-877,PT170519-8-877,34233458,customer
dfsp389,cust170519-8-879,PT170519-8-879,74551181,customer,dfsp388,cust170519-8-878,PT170519-8-878,34233459,customer
dfsp390,cust170519-8-880,PT170519-8-880,74551182,customer,dfsp389,cust170519-8-879,PT170519-8-879,34233460,customer
dfsp391,cust170519-8-881,PT170519-8-881,74551183,customer,dfsp390,cust170519-8-880,PT170519-8-880,34233461,customer
dfsp392,cust170519-8-882,PT170519-8-882,74551184,customer,dfsp391,cust170519-8-881,PT170519-8-881,34233462,customer
dfsp393,cust170519-8-883,PT170519-8-883,74551185,customer,dfsp392,cust170519-8-882,PT170519-8-882,34233463,customer
dfsp394,cust170519-8-884,PT170519-8-884,74551186,customer,dfsp393,cust170519-8-883,PT170519-8-883,34233464,customer
dfsp395,cust170519-8-885,PT170519-8-885,74551187,customer,dfsp394,cust170519-8-884,PT170519-8-884,34233465,customer
dfsp396,cust170519-8-886,PT170519-8-886,74551188,customer,dfsp395,cust170519-8-885,PT170519-8-885,34233466,customer
dfsp397,cust170519-8-887,PT170519-8-887,74551189,customer,dfsp396,cust170519-8-886,PT170519-8-886,34233467,customer
